Time,Fs_L1,Fs_R1,Fs_L2,Fs_R2,Roll,Pitch,Yaw,Xo,Yo,Vz_SM,Az_SM,Ay_SM,Vx,Jnc_L1,Jnc_L2,Jnc_R1,Jnc_R2,JncR_L1,JncR_L2,JncR_R1,JncR_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2
        2.725, -0.121777094901, 3312.31420898, 7555.86816406, 7650.23632812, 0.134877845645, 6.93814611435, 37.6843566895, 0.0253879446536, -0.0488050505519, 49.9655342102, -0.245613887906, 2.72499990463, 0.0488115884364, 56.0553398132, -1.10531651974, 3.91903686523, -0.0517693497241, 3425.36108398, 16.1498432159, -233.810012817, -9.4112071991, -0.012851446867,             0,             0,             0
         2.75, -0.0153002766892, 3303.08862305, 7556.01416016, 7650.08105469, 0.134898126125, 6.91999292374, 38.0313491821, -0.00263971486129, -0.0492950491607, 49.9683113098, -0.193800359964,          2.75, 0.0488936565816, -124.650245667, -1.10360515118, 3.72046136856, -0.0535132735968, 3423.10864258, 21.4604969025, 126.809104919, -18.9310741425, -0.0131188631058, 5.55111512313e-17,             0, -5.55111512313e-17
        2.775, -0.068313203752, 3308.11791992, 7559.28417969, 7647.32177734, 0.134254872799, 6.73612070084, 38.3783683777, 0.00717856315896, -0.0496346056461, 49.9709472656, -0.186950668693, 2.77500009537, 0.0481309145689, -344.349334717, -1.06914103031, 3.85617280006, -0.0826124474406, 3415.43774414, 31.4720077515,  278.69052124, -26.346944809, -0.013398100622,             0, -5.55111512313e-17,             0
          2.8, -0.0665202513337, 3320.62963867, 7559.94287109,  7646.0390625, 0.133431017399, 6.62729930878,  38.725402832, -0.000139131851029, -0.0499746017158, 49.9731864929, -0.184463858604, 2.79999995232, 0.0476788058877, -362.121429443, -1.06209909916, 4.13818788528, -0.0962258055806, 3411.64013672, 31.4489421844, 350.292633057, -27.1438865662, -0.0136765083298,             0,             0,             0
        2.825, -0.0674853250384, 3342.91064453, 7563.09130859, 7643.18359375, 0.132871091366, 6.12735700607, 39.0724525452, -0.00564821856096, -0.0502035059035, 49.9754600525, 0.248766645789, 2.82500004768, 0.0472880750895, -588.080871582, -1.02897262573, 4.68540430069, -0.126337856054, 3391.40820312,  18.458366394, 612.945983887, -17.5693130493, -0.0139566073194,             0, 5.55111512313e-17,             0
         2.85, 0.00354637973942, 3364.14331055,  7563.5546875, 7643.11279297, 0.133120983839, 5.30922698975, 39.4195137024, -0.00125491607469, -0.0503520034254, 49.9779930115, 0.185759067535, 2.84999990463, 0.047093398869, 135.156311035, -1.02412188053, 5.26049757004, -0.127115532756, 3358.10864258, -22.2735118866, -122.452041626, 18.7725200653, -0.0142385708168, 5.55111512313e-17,             0,             0
        2.875, -0.0738213136792, 3350.34814453, 7559.27148438, 7647.42138672, 0.133620902896, 5.78775215149,  39.766582489, 0.000420835072873, -0.051055662334, 49.9801254272, 0.17500628531,         2.875, 0.0487577840686, 353.006530762, -1.06914627552, 4.88977813721, -0.0817945078015, 3378.25830078, -32.1873397827, -331.373199463, 28.1022357941, -0.0145060149953,             0, -5.55111512313e-17,             0
          2.9, 0.342813104391, 3337.77026367, 7555.98974609,  7651.4609375, 0.135020747781, 6.09869146347,  40.113658905, 0.000451018713647, -0.0516933649778, 49.9824104309, -0.0147053012624, 2.90000009537, 0.0499049387872, 485.612030029, -1.10374736786, 4.58560609818, -0.03911466524, 3390.27001953, -22.4066925049, -468.852233887, 21.3282146454, -0.0147829512134, -5.55111512313e-17,             0, 5.55111512313e-17
        2.925, 0.222851231694, 3329.92114258, 7555.47070312, 7652.71484375, 0.135875493288, 6.28146743774, 40.4607543945, -0.00544669385999, -0.0522567145526,  49.984539032, -0.19679787755, 2.92499995232, 0.0501616410911, 565.711608887, -1.10932540894, 4.39070749283, -0.0256183166057, 3397.84301758, -20.0504493713, -524.485168457, 19.3647212982, -0.0150729324669,             0, -5.55111512313e-17, 5.55111512313e-17
         2.95, -0.12537997961, 3311.30078125, 7554.38427734,  7654.0859375, 0.135163202882, 6.93071985245, 40.8078842163, 0.0247419532388, -0.0530409924686, 49.9864807129, -0.245337352157, 2.95000004768, 0.051295440644, 55.7331428528, -1.1207934618, 3.89827799797, -0.010890096426, 3424.70263672, 16.0973758698, -239.696411133, -9.30431461334, -0.0153559884056,             0,             0,             0
        2.975, -0.00774009246379, 3299.39160156,  7554.7421875, 7653.73681641, 0.134934946895, 6.95482492447, 41.1550254822, -0.00720801809803, -0.0535840801895, 49.9887199402, -0.194048881531, 2.97499990463, 0.0512095764279, -128.173461914, -1.1170501709, 3.62933969498, -0.0143271731213, 3424.27246094, 22.7805194855, 161.164367676, -20.6505908966, -0.015654521063,             0,             0,             0
            3, -0.0150877414271, 3303.91259766, 7555.26171875, 7652.86279297, 0.134098291397, 6.96169900894, 41.5021858215, 0.00163181032985, -0.0540233142674, 49.9906845093, -0.19727319479,             3, 0.0503660514951, -104.773384094, -1.11155879498,  3.7311501503, -0.0233792178333,  3424.9765625, 20.9405612946, 82.0225219727, -18.1942386627, -0.0159633941948,             0,             0, -5.55111512313e-17
        3.025, -0.070721924305, 3307.21679688, 7558.27636719, 7650.29492188, 0.134294837713, 6.67862462997, 41.8493461609, 0.00657239649445, -0.0544043667614, 49.9928817749, -0.183964818716, 3.02500009537, 0.049372497946, -343.637573242, -1.07985889912, 3.84188890457, -0.0502972193062, 3412.39453125, 31.1854953766, 291.096923828, -26.4984512329, -0.0162752903998, -5.55111512313e-17,             0, 5.55111512313e-17
         3.05, -0.0752683281898, 3336.45825195, 7563.28857422, 7645.90917969, 0.134665250778, 5.95986127853, 42.1965179443, 0.00304695428349, -0.0544887967408, 49.9945716858, 0.248903363943, 3.04999995232, 0.0476428717375, -580.379821777, -1.02712976933, 4.56424665451, -0.096351750195, 3383.50805664, 21.2663784027,  567.13659668, -20.1269874573, -0.0165966339409, 5.55111512313e-17,             0,             0
        3.075, 0.0619458854198, 3372.02416992, 7565.20019531, 7644.41357422, 0.135084152222, 5.26924848557, 42.5437049866, -0.00832720473409, -0.0545188076794, 49.9961853027, 0.196896746755, 3.07500004768, 0.0458920374513, 135.573043823, -1.00688815117, 5.43004560471, -0.112080454826, 3357.70214844, -23.3052768707, -60.1097145081, 19.7190761566, -0.0169211551547,             0, 5.55111512313e-17,             0
          3.1, 0.0090605635196, 3344.51196289, 7561.46582031, 7648.35791016, 0.136249512434, 5.79657077789, 42.8908920288, 0.00216913758777, -0.0552487932146, 49.9980621338, 0.159068793058, 3.09999990463, 0.0469734184444, 359.379333496, -1.04584765434, 4.76394939423, -0.0707098394632, 3378.27270508, -31.9665050507, -354.124267578, 28.0754299164, -0.0172185208648, -5.55111512313e-17, 5.55111512313e-17, 5.55111512313e-17
        3.125, 0.578031361103, 3335.52319336, 7558.26904297, 7651.23583984, 0.13636957109, 6.20687103271, 43.2381057739, -0.00731327896938, -0.0558184199035, 49.9995384216, -0.130424559116,         3.125, 0.0473917648196,  586.21862793, -1.07917869091, 4.52141094208, -0.0404925271869, 3396.13745117, -17.4222373962, -529.47454834, 16.1560268402, -0.0175253935158,             0,             0, -5.55111512313e-17
         3.15, -0.0601489171386, 3327.61352539, 7558.86474609, 7650.69970703, 0.13692496717,  6.1354804039, 43.5853271484, -0.00147973804269, -0.0562191866338, 50.0013809204, -0.25041526556, 3.15000009537, 0.0468480251729, 595.073242188, -1.07271790504, 4.35661697388, -0.0461500585079, 3391.94091797, -15.9095163345, -585.713867188, 15.0510520935, -0.0178447030485,             0,             0,             0
        3.175, -0.071074180305, 3305.49511719, 7558.35791016, 7650.50292969, 0.136183023453, 6.78545379639, 43.9325714111, 0.0108896763995, -0.0569334849715, 50.0029640198, -0.213741600513, 3.17499995232, 0.0473747886717, -53.8697738647, -1.07778346539, 3.78468441963, -0.0483501963317, 3417.87792969, 17.7552242279, -33.2950973511, -13.3444671631, -0.0181547999382,             0, 5.55111512313e-17,             0
          3.2, -0.0657170042396, 3313.24560547, 7562.00537109, 7646.82958984, 0.135653316975, 6.53287172318, 44.2798271179, -0.00101349363104, -0.0572055839002, 50.0046043396, -0.184211239219, 3.20000004768, 0.0463809259236, -358.57711792, -1.0392665863, 3.97658634186, -0.0871230810881, 3406.96948242, 32.2147941589, 350.741943359, -27.8921604156, -0.018482575193, 5.55111512313e-17, -5.55111512313e-17,             0
        3.225, 0.0236599948257, 3334.18920898, 7565.48583984, 7643.52050781, 0.135147333145, 6.07515525818, 44.6270904541, 0.00130718445871, -0.0573823489249, 50.0059509277, 0.195629909635, 3.22499990463, 0.0461295470595, -567.291381836, -1.00252759457, 4.49798965454, -0.122128218412, 3388.71411133, 19.3394794464, 552.509521484, -19.1991977692, -0.0188039056957, 5.55111512313e-17,             0, -5.55111512313e-17
         3.25, 0.0313686802983, 3365.61694336, 7566.30371094, 7642.57177734, 0.13524800539, 5.30850124359,  44.974357605, 0.00127060280647, -0.0573825277388, 50.0073242188, 0.196237653494,          3.25, 0.045277249068, 61.7196388245, -0.993832230568, 5.27937793732, -0.13227070868, 3358.83740234, -20.5472812653, -58.5344772339, 17.6901950836, -0.0191360209137,             0,             0, -5.55111512313e-17
        3.275, 0.0291844271123,  3364.1237793, 7564.91503906, 7644.18554688, 0.136499613523, 5.16088581085, 45.3216209412, -0.00488115055487, -0.0577504597604, 50.0087966919, 0.19651427865, 3.27500009537, 0.0455392338336, 136.960784912, -1.00840163231, 5.26121997833, -0.115368530154, 3351.93823242, -24.7918643951, -82.794418335, 20.5533847809, -0.019460875541,             0,             0,             0
          3.3, -0.0779128596187,  3342.8215332, 7561.50683594, 7648.30029297, 0.137690514326, 5.63033294678, 45.6688957214, 0.00275349663571, -0.0584366321564,   50.01014328, 0.176492452621, 3.29999995232, 0.0467725396156, 361.126434326, -1.04419219494, 4.74811792374, -0.0720973387361, 3371.05224609, -32.0916023254, -358.278900146, 28.1508388519, -0.0197792034596, -5.55111512313e-17, 5.55111512313e-17,             0
        3.325, 0.600405097008, 3333.60620117, 7558.29296875, 7651.44482422, 0.137553825974, 6.23170995712, 46.0161933899, -0.00325084081851, -0.0590805076063, 50.0111083984, -0.124469317496, 3.32500004768, 0.0473644211888, 534.648986816, -1.07793521881, 4.46889352798, -0.03894033283,  3396.9987793, -16.0704574585, -508.902191162, 15.3217964172, -0.0201075021178,             0,             0, 5.55111512313e-17
         3.35, -0.106292136014, 3313.13354492, 7558.22265625, 7651.75732422, 0.137768015265, 6.50478219986, 46.3634986877, 0.0189747214317, -0.0596944317222, 50.0125083923, -0.255207240582, 3.34999990463, 0.0480733402073, 270.979522705, -1.07862973213, 3.98220801353, -0.0355475731194, 3406.33081055, 2.97449541092, -411.850219727,  2.1359140873, -0.0204360429198,             0,             0,             0
        3.375, -0.0112296119332, 3300.72216797, 7558.07128906, 7651.62988281, 0.137025654316, 6.77437210083, 46.7108192444, 0.00091117573902, -0.06026051566, 50.0136947632, -0.199594065547,         3.375, 0.0485088787973, -87.0205001831, -1.08013546467, 3.67653489113, -0.036849822849, 3417.03881836, 20.0650367737, 62.4912528992, -16.6626358032, -0.020769815892,             0,             0,             0
          3.4, -0.0106114987284,  3318.1027832, 7562.33642578, 7647.43457031, 0.136302798986, 6.38183259964, 47.0581474304, -0.00537142530084, -0.0604527257383, 50.0146903992, -0.172685906291, 3.40000009537, 0.0469148792326, -376.972137451, -1.03531074524, 4.09259176254, -0.0808832943439, 3400.97509766,   32.12342453, 400.696289062, -28.3572311401, -0.0211276933551, 5.55111512313e-17,             0,             0
        3.425, -0.0668212622404, 3340.02124023, 7565.96484375, 7644.17285156, 0.136210650206, 5.86187314987, 47.4054756165, -0.00421339506283, -0.0606070831418, 50.0157165527, 0.250846207142, 3.42499995232, 0.045806247741, -588.14440918, -0.997143268585, 4.63286685944, -0.115188643336, 3380.15600586, 17.7442893982, 618.322814941, -16.4501609802, -0.02148177661,             0,             0, 5.55111512313e-17
         3.45, -0.0262119788677, 3345.10913086, 7566.56005859, 7644.27539062, 0.137394219637, 5.45887708664, 47.7527999878, -0.0156188355759, -0.0608765110373, 50.0169715881, 0.242301568389, 3.45000004768, 0.0456949956715, -258.227661133, -0.990812599659, 4.80165815353, -0.114163145423, 3363.10302734, -2.21585583687, 380.690734863, -3.19003200531, -0.0218277592212,             0,             0,             0
        3.475, 0.0410463549197,   3366.859375, 7567.24951172, 7644.12890625, 0.137647226453, 5.21660137177, 48.1001396179, -0.00650853756815, -0.0610880888999, 50.0177230835, 0.192962706089, 3.47499990463, 0.044379580766, 143.623916626, -0.983501434326, 5.31854867935, -0.115670353174, 3355.19311523, -23.0592803955, -84.9258270264, 19.4461994171, -0.0221908073872,             0,             0,             0
          3.5, 0.0213763080537, 3365.11767578, 7566.19042969, 7645.00244141, 0.137649312615, 5.29052782059, 48.4474868774, -0.0157924946398, -0.0615711733699, 50.0186080933, 0.193661391735,           3.5, 0.0439003519714, 216.566436768, -0.994489550591, 5.26846408844, -0.106454826891,  3357.8996582, -26.8792076111, -112.586975098, 21.6222248077, -0.0225473213941,             0,             0,             0
        3.525, -0.079974539578, 3344.72045898, 7563.79541016, 7647.45849609, 0.136448636651, 5.80616998672, 48.7948570251, -0.00148533680476, -0.0623595975339, 50.0195426941, 0.174752086401, 3.52500009537, 0.0453953482211, 337.732696533, -1.01944816113, 4.77252292633, -0.0806865468621, 3378.49291992, -31.3822841644, -352.519866943, 27.2847938538, -0.0228837747127,             0, 5.55111512313e-17,             0
         3.55, 0.941895902157, 3336.23144531, 7560.69873047, 7649.33349609, 0.134718924761, 6.03330898285, 49.1422348022, -0.0176294632256, -0.0630231946707, 50.0201873779, -0.0621755942702, 3.54999995232, 0.0473433062434, 538.774475098, -1.05184328556, 4.54623317719, -0.0610112994909, 3388.00415039, -23.3686199188, -442.662811279, 22.1088752747, -0.0232174396515,             0,             0, -5.55111512313e-17
        3.575, -0.0942388549447, 3309.32421875, 7557.75488281, 7652.38427734, 0.134468391538,  6.8676109314,   49.48960495, 0.0200424920768, -0.0639184042811, 50.0209236145, -0.240553766489, 3.57500004768, 0.049965441227, 42.5141830444, -1.08275961876,  3.8553314209, -0.0289518032223, 3422.39038086,       17.0625, -167.276473999, -10.9046363831, -0.0235487036407,             0,             0,             0
          3.6, -0.0646532848477, 3319.93383789, 7561.62207031, 7649.81201172, 0.136667355895, 6.41300630569, 49.8369522095, 0.000401367171435, -0.0641502887011, 50.0217857361, -0.18220281601, 3.59999990463, 0.0483999662101, -376.312805176, -1.04232680798, 4.13059568405, -0.0557477846742, 3402.45239258, 32.5213432312, 402.098266602, -28.1867465973, -0.0239298474044, -5.55111512313e-17,             0, 5.55111512313e-17
        3.625, -0.0720390677452, 3322.07983398, 7562.47509766, 7650.15966797, 0.138282224536, 6.36030244827, 50.1843070984, 0.00259075430222, -0.0645440891385, 50.0225486755, -0.180887266994,         3.625, 0.0471837259829, -387.513336182,  -1.033421278,  4.1964263916, -0.0519018694758, 3400.12207031, 32.0074653625,  380.69342041, -28.0402698517, -0.0243098437786,             0,             0,             0
         3.65, 0.00969651341438, 3333.97363281, 7567.17480469, 7646.78369141, 0.13838404417, 6.01625585556, 50.5316886902, 0.000247504649451, -0.0647830367088, 50.0231056213, 0.231742858887, 3.65000009537, 0.0448740385473, -575.333129883, -0.983963191509, 4.50020742416, -0.0871716812253, 3386.20556641, 20.0345745087, 561.080078125, -19.5061073303, -0.0247028116137, -5.55111512313e-17,             0,             0
        3.675, -0.0754217877984, 3339.10205078, 7568.31103516, 7645.28955078, 0.137031331658, 5.89551448822, 50.8790893555, -0.00459799589589, -0.0651706755161, 50.0235977173, 0.25144174695, 3.67499995232, 0.044397059828, -591.606506348, -0.971769690514, 4.62004518509, -0.102859720588, 3381.67504883, 15.8732709885, 600.252197266, -17.5038776398, -0.0250758491457,             0, 5.55111512313e-17,             0
          3.7, 0.127517029643, 3353.94287109, 7569.59472656, 7643.14599609, 0.136234357953, 5.23636817932, 51.2264862061, -0.0202316939831, -0.0653330683708, 50.0243606567, 0.206649035215, 3.70000004768, 0.0433574654162, 69.7462387085, -0.957990825176, 5.03500175476, -0.125505238771,  3354.3293457, -16.8472728729, 55.9327583313, 10.7796087265, -0.025456847623,             0, -5.55111512313e-17, 5.55111512313e-17
        3.725, -0.0787512734532, 3349.76123047, 7565.75146484, 7645.73535156, 0.135584637523, 5.58800888062, 51.5738830566, 0.00484280334786, -0.065916441381, 50.0248374939, 0.176337376237, 3.72499990463, 0.0444688647985, 315.574523926, -0.998074769974, 4.90520620346, -0.0985584929585, 3369.44140625, -31.3521003723, -339.448730469, 27.4105377197, -0.0258178543299, -5.55111512313e-17, 5.55111512313e-17,             0
         3.75, 0.601925492287, 3336.48388672, 7561.08935547, 7649.88671875, 0.13606595993, 6.17084932327, 51.9212722778, -0.00649040192366, -0.0666134506464,  50.024974823, -0.126774206758,          3.75, 0.0459723956883, 600.797546387, -1.04687809944, 4.54884004593, -0.055152643472, 3394.65087891, -18.3415641785, -538.288269043, 17.0302848816, -0.026178330183,             0,             0,             0
        3.775, -0.0809756293893, 3326.82104492, 7561.27832031, 7650.63330078, 0.137443721294, 6.21794891357, 52.2686576843, 0.000245888659265, -0.0671228095889,  50.025604248, -0.253437310457, 3.77500009537, 0.0463493093848, 561.570983887, -1.0448474884, 4.33390712738, -0.0473407283425, 3395.09228516, -19.2406635284, -553.423095703,  18.123374939, -0.0265542957932,             0, 5.55111512313e-17, 5.55111512313e-17
          3.8, -0.12734952569,  3311.8359375, 7560.15185547, 7652.14404297, 0.136838361621, 6.88498401642, 52.6160621643, 0.0255870744586, -0.0678565353155, 50.0257415771, -0.244398027658, 3.79999995232, 0.047650013119, 46.9928359985, -1.0566214323, 3.91430473328, -0.0314306430519,  3423.2409668, 16.5344276428, -229.607162476, -9.40824699402, -0.0269235521555, 5.55111512313e-17,             0,             0
        3.825, -0.135342612863, 3309.51635742, 7560.18798828, 7652.29492188, 0.136423364282, 6.83567810059,  52.963470459, 0.0216142404824, -0.0683056861162, 50.0261573792, -0.232997432351, 3.82500004768, 0.047858916223, -6.80006933212, -1.05620455742, 3.86617660522, -0.0297622047365,  3420.4987793, 16.2719516754, -155.227661133, -10.9531507492, -0.0273073464632,             0,             0,             0
         3.85, -0.0656853467226, 3310.36401367,  7562.9140625, 7649.95458984, 0.135887488723, 6.66187620163, 53.3108825684, 0.0016327467747, -0.0687301978469, 50.0266914368, -0.186761200428, 3.84999990463, 0.0481302216649, -348.396514893, -1.02763080597, 3.90983295441, -0.0542160458863, 3412.32446289, 31.4781894684, 315.406433105, -26.8637924194, -0.0276933312416,             0,             0,             0
        3.875, -0.425209999084, 3327.02587891, 7565.22167969, 7647.77294922, 0.13585986197,  6.0555100441,  53.658290863, 0.00306176324375, -0.068942502141, 50.0268974304, 0.0943307727575,         3.875, 0.0477540977299, -523.736572266, -1.00351560116,  4.3386888504, -0.0769946053624,  3387.1081543, 23.2132911682,  499.56048584, -22.2937259674, -0.0280898399651, 5.55111512313e-17, 5.55111512313e-17,             0
          3.9, -0.0218209736049, 3356.03979492,    7566.53125, 7646.76074219, 0.136132478714, 5.51267194748,  54.005695343, 0.00369917205535, -0.0690718367696, 50.0270729065, 0.235327214003, 3.90000009537, 0.0468529388309, -163.257598877, -0.9899482131, 5.04776525497, -0.0874362662435, 3366.37060547,  -11.90209198, 154.141479492, 8.26818752289, -0.0284961778671,             0,             0,             0
        3.925, -0.0510340407491, 3358.34008789, 7564.00097656, 7649.46484375, 0.137253522873, 5.44817781448, 54.3530960083, -0.00318312039599, -0.0695024877787, 50.0272445679, 0.182745486498, 3.92499995232, 0.0471190921962, 280.601074219, -1.01666891575, 5.10529756546, -0.0587972551584,  3364.0144043, -29.7107181549, -238.33241272, 25.2239837646, -0.0288938004524,             0,             0, 5.55111512313e-17
         3.95, -0.0777679756284, 3347.45166016,    7563.21875, 7651.39550781, 0.13795273006, 5.73880004883, 54.7004966736, 0.00352884782478, -0.070092394948, 50.0274238586, 0.176723822951, 3.95000004768, 0.0471280068159, 328.996002197, -1.02498817444,  4.8402838707, -0.038225568831, 3375.93994141, -30.9118785858, -346.292724609, 27.3507232666, -0.0292976889759, -5.55111512313e-17,             0, 5.55111512313e-17
        3.975, 0.0166998896748, 3324.48706055, 7560.41650391, 7654.21923828, 0.137832894921, 6.18504428864, 55.0479125977, -0.00121891044546, -0.0708448067307, 50.0275268555, -0.234404206276, 3.97499990463, 0.0478277802467, 548.056274414, -1.05442154408, 4.27838373184, -0.00829796213657,  3393.1105957, -19.1041564941, -551.006164551, 17.4135379791, -0.0296958032995, -5.55111512313e-17,             0, 5.55111512313e-17
            4, -0.0862058848143, 3307.28930664, 7559.82519531, 7654.54394531, 0.137199029326, 6.59544944763, 55.3953323364, 0.0165521334857, -0.0715637505054, 50.0275917053, -0.24653378129,             4, 0.0488526858389, 104.095710754, -1.06057560444,  3.8406085968, -0.00470188492909, 3409.60205078, 10.0849876404, -225.392410278, -5.53506612778, -0.0300915706903,             0, -5.55111512313e-17,             0
        4.025, -0.0625122189522, 3298.67993164,  7561.8203125, 7653.05810547, 0.137837395072, 6.60110187531, 55.7427406311, 0.00698618823662, -0.0720703601837, 50.0279045105, -0.186789467931, 4.02500009537, 0.0491040460765, -290.252746582, -1.03957426548, 3.64896917343, -0.0201961975545, 3408.75610352, 29.4326267242,  247.99105835, -25.036611557, -0.0304979514331, 5.55111512313e-17,             0,             0
         4.05, -0.071682818234, 3310.23413086, 7563.13525391, 7651.84814453, 0.138343095779,   6.418592453, 56.0901489258, 0.00670149549842, -0.0723729655147, 50.0279464722, -0.18227083981, 4.05000019073, 0.0480947345495, -374.273254395, -1.02572095394, 3.93131828308, -0.0328254513443, 3401.52685547, 31.7702636719,  332.54385376, -27.2111682892, -0.0309210438281, -5.55111512313e-17,             0,             0
        4.075, -0.410455584526, 3328.35351562, 7566.97705078, 7648.70703125, 0.138777345419, 5.92890691757, 56.4375572205, 0.00622927723452, -0.0725477337837, 50.0277671814, 0.185055762529, 4.07499980927, 0.046401951462, -565.781799316, -0.985322415829, 4.37757587433, -0.0657348632812, 3381.67553711, 22.8025493622, 525.698242188, -22.0334129333, -0.0313536562026,             0,             0,             0
          4.1, 0.00840915180743, 3356.06591797, 7568.75439453,  7646.8203125, 0.13822671771,   5.402115345, 56.7849769592, 0.00140203267802, -0.0726662501693, 50.0276527405, 0.225547119975, 4.09999990463, 0.0451961494982, -87.2542266846, -0.966548740864, 5.05937051773, -0.0855161100626, 3361.72387695, -14.5882043839, 73.2930221558, 10.8412084579, -0.0317826196551, -5.55111512313e-17,             0,             0
        4.125, -0.0684602633119, 3342.31152344, 7565.18457031, 7649.62158203,  0.1379262954, 5.64192390442, 57.1323928833, -0.0023664641194, -0.0732494965196, 50.0275611877, 0.173726484179,         4.125, 0.0461656823754, 366.204223633, -1.0038588047, 4.72925281525, -0.0561490505934, 3371.61645508, -32.2577133179, -350.484100342, 27.8891677856, -0.0321912355721,             0, -5.55111512313e-17,             0
         4.15, 0.0841363593936, 3323.09082031, 7561.38183594, 7652.72998047, 0.137716084719, 6.12632369995, 57.4798088074, -0.00699280295521, -0.0739147290587, 50.0274734497, -0.223946005106, 4.15000009537, 0.0473868474364,  584.91595459, -1.04368400574, 4.24385976791, -0.0235458537936, 3391.00097656, -20.701631546, -535.504150391, 19.3905715942, -0.0326002240181,             0,             0, -5.55111512313e-17
        4.175, -0.0134278293699, 3297.85742188, 7559.99414062, 7654.17822266, 0.138113692403, 6.73912477493, 57.8272171021, 0.00190349062905, -0.0746508836746, 50.0274505615, -0.194952353835, 4.17500019073, 0.0489207319915, -115.461540222, -1.05822718143, 3.61385798454, -0.00834871549159, 3415.09277344, 21.0354347229, 109.640617371, -18.0889816284, -0.0330084934831, -5.55111512313e-17,             0,             0
          4.2, -0.0673810467124, 3311.52490234, 7564.24853516, 7650.88232422, 0.139029309154, 6.38863945007, 58.1746177673, 0.00546336453408, -0.0748295262456, 50.0273246765, -0.184351667762, 4.19999980927, 0.0473403334618, -367.518066406, -1.01357293129, 3.95328211784, -0.0429101884365, 3400.98657227, 31.3848438263, 343.106750488, -26.7873096466, -0.0334534309804, -5.55111512313e-17,             0,             0
        4.225, -0.0979207754135, 3328.56591797, 7567.89111328, 7647.99853516, 0.139857977629,  5.8895816803, 58.5220222473, 0.0026880716905, -0.074970073998, 50.0271492004, 0.242609962821, 4.22499990463, 0.0457043237984, -571.900634766, -0.97526460886, 4.38138866425, -0.0731798633933, 3380.16333008, 21.8908042908, 560.244506836, -21.0120391846, -0.033900808543,             0,             0,             0
         4.25, 0.319381386042, 3331.63623047, 7568.29003906, 7647.61816406, 0.139609724283,  5.9742603302,  58.869430542, -0.00348892365582, -0.0753868892789,  50.026802063, 0.175672292709,          4.25, 0.0459880977869, -550.102844238, -0.970952749252, 4.43727970123, -0.0772015303373, 3384.69799805, 17.9999866486, 572.712646484, -18.4636325836, -0.0343291535974,             0, 5.55111512313e-17,             0
        4.275, 0.0600411556661, 3366.44628906, 7569.94824219,  7645.5859375, 0.139187842607, 5.12424707413, 59.2168464661, -0.0103791598231, -0.0753373280168, 50.0266036987, 0.197915285826, 4.27500009537, 0.0437849201262, 120.547592163, -0.9534085989, 5.31169557571, -0.0985854417086, 3351.13061523, -23.3740596771, -55.8209762573, 19.3732776642, -0.0347873829305,             0, 5.55111512313e-17, 5.55111512313e-17
          4.3, 0.0428756512702, 3363.12524414, 7569.53369141,     7645.4375, 0.138338521123, 5.21635723114, 59.5642623901, -0.00938821863383, -0.0758214816451, 50.0263786316, 0.193983525038, 4.30000019073, 0.0438088960946, 126.019538879, -0.957671880722, 5.22580051422, -0.100214757025, 3354.71142578, -22.9058799744, -74.9627075195, 19.0239162445, -0.0352241955698, -5.55111512313e-17,             0, -5.55111512313e-17
        4.325, -0.0646251738071, 3349.71826172, 7566.11572266, 7647.68896484, 0.13708922267, 5.61362552643, 59.9116821289, -0.00729866372421, -0.0764993205667, 50.0261573792, 0.17668697238, 4.32499980927, 0.0450826250017, 331.438781738, -0.993457257748, 4.88812494278, -0.0767309069633, 3370.83056641, -31.2514514923, -298.006530762, 26.6294364929, -0.0356497839093,             0, -5.55111512313e-17,             0
         4.35, -0.0709642991424, 3349.55517578, 7564.11279297, 7649.18017578, 0.136439591646, 5.59735059738, 60.2590904236, -0.00751810567454, -0.0769720450044, 50.0258750916, 0.178849205375, 4.34999990463, 0.0459764972329, 389.054779053, -1.01449239254, 4.89618635178, -0.0611859709024, 3370.58178711, -28.2158298492, -343.228424072, 26.3300819397, -0.0360820703208,             0,             0,             0
        4.375, 0.149283751845, 3328.45239258, 7560.99853516, 7652.57128906, 0.13649970293, 6.26359796524, 60.6064910889, -0.000566188769881, -0.0777563378215,  50.025592804, -0.209574714303,         4.375, 0.0473607480526, 544.164245605, -1.04723143578, 4.35673236847, -0.0256358906627, 3397.67944336, -16.8636074066, -531.859313965, 16.1743965149, -0.0365136414766,             0,             0,             0
          4.4, -0.102399602532, 3308.30810547, 7559.87744141, 7654.35986328, 0.136595934629, 6.96731710434, 60.9538879395, 0.0181067213416, -0.078600667417, 50.0252952576, -0.235280051827, 4.40000009537, 0.0490446873009, 11.5621938705, -1.05906438828, 3.82657456398, -0.00681253476068,  3426.0378418, 17.8119525909, -137.725234985, -11.7190237045, -0.0369445309043,             0,             0, 5.55111512313e-17
        4.425, -0.0474155694246, 3294.84472656, 7561.35546875, 7654.46191406, 0.137749701738, 6.79820299149, 61.3012733459, 0.00572955096141, -0.0791583359241,  50.025352478, -0.19187758863, 4.42500019073, 0.04996535182, -218.462371826, -1.04363453388, 3.54504394531, -0.00559631269425, 3416.76318359, 27.1481266022, 175.705978394, -22.5474224091, -0.0373862870038,             0,             0,             0
